subject,field,value,source,observed,confidence,note
dusartstraat-14,phone,+31 20 675 3688,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
dusartstraat-14,coordinate,"52.352652,4.888885",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
dusartstraat-14,key_photo,PicturesOriginal/IMG_0556.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS
dusartstraat-14,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today"
dusartstraat-14,coordinate,"52.3526667,4.889",photos-2009,2009-10-13,0.9,"own GPS, DOP 3.0, camera bearing 298.9 deg true"
dusartstraat-14,photo_heading,298.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix
prinsengracht-480,name,Tops,placesdata-2011,2011-07-18,0.7,
prinsengracht-480,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
prinsengracht-480,phone,+31 20 638 4108,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
prinsengracht-480,coordinate,"52.364249,4.884977",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
prinsengracht-480,key_photo,PicturesOriginal/IMG_0876.JPG,photos-2009,2009-10-15,1.0,Apple iPhone 3GS
prinsengracht-480,trading,true,photos-2009,2009-10-15,1.0,"photographed open; presence attested, not a claim about today"
prinsengracht-480,coordinate,"52.3643333,4.8853333",photos-2009,2009-10-15,0.9,"own GPS, DOP 3.0"
vechtstraat-63,name,Topweazle,placesdata-2011,2011-07-18,0.7,
vechtstraat-63,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
vechtstraat-63,phone,+31 20 661 1514,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
vechtstraat-63,coordinate,"52.346034,4.906546",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
vechtstraat-63,key_photo,PicturesOriginal/IMG_0514.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS
vechtstraat-63,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today"
vechtstraat-63,coordinate,"52.3461667,4.9063333",photos-2009,2009-10-13,0.6,"own GPS, camera bearing 24.9 deg true"
vechtstraat-63,photo_heading,24.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix
zeeburgerdijk-33,name,Trefpunt,placesdata-2011,2011-07-18,0.7,
zeeburgerdijk-33,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
zeeburgerdijk-33,phone,+31 20 663 9327,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
zeeburgerdijk-33,coordinate,"52.366167,4.930111",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
zeeburgerdijk-33,key_photo,PicturesOriginal/IMG_0459.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS
zeeburgerdijk-33,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today"
zeeburgerdijk-33,coordinate,"52.366,4.9298333",photos-2009,2009-10-13,0.9,"own GPS, DOP 5.0, camera bearing 217.9 deg true"
zeeburgerdijk-33,photo_heading,217.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix
sarphatistraat-87,name,Trinity,placesdata-2011,2011-07-18,0.7,
sarphatistraat-87,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
sarphatistraat-87,phone,+31 20 626 6283,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
sarphatistraat-87,coordinate,"52.361541,4.908926",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
sarphatistraat-87,key_photo,PicturesOriginal/IMG_0477.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS
sarphatistraat-87,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today"
sarphatistraat-87,coordinate,"52.3613333,4.9091667",photos-2009,2009-10-13,0.9,"own GPS, DOP 3.0, camera bearing 27.9 deg true"
sarphatistraat-87,photo_heading,27.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix
overtoom-451,name,Het Tuintje,placesdata-2011,2011-07-18,0.7,
overtoom-451,sort_name,Tuintje,placesdata-2011,2011-07-18,0.7,
overtoom-451,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
overtoom-451,phone,+31 20 616 5976,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
overtoom-451,coordinate,"52.358593,4.85928",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
overtoom-451,key_photo,PicturesOriginal/IMG_0761.JPG,photos-2009,2009-10-14,1.0,Apple iPhone 3GS
overtoom-451,trading,true,photos-2009,2009-10-14,1.0,"photographed open; presence attested, not a claim about today"
overtoom-451,coordinate,"52.3588333,4.8591667",photos-2009,2009-10-14,0.9,"own GPS, DOP 3.0, camera bearing 39.9 deg true"
overtoom-451,photo_heading,39.9,photos-2009,2009-10-14,1.0,the shopfront lies along this bearing from the fix
heisteeg-6,name,De Tweede Kamer,placesdata-2011,2011-07-18,0.7,
heisteeg-6,sort_name,Tweede Kamer,placesdata-2011,2011-07-18,0.7,
heisteeg-6,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
heisteeg-6,phone,+31 20 422 2236,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
heisteeg-6,coordinate,"52.368919,4.888313",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
heisteeg-6,key_photo,PicturesOriginal/IMG_1075.JPG,photos-2009,2009-10-16,1.0,Apple iPhone 3GS
heisteeg-6,trading,true,photos-2009,2009-10-16,1.0,"photographed open; presence attested, not a claim about today"
heisteeg-6,coordinate,"52.3688333,4.8881667",photos-2009,2009-10-16,0.9,"own GPS, DOP 5.0, camera bearing 294.9 deg true"
heisteeg-6,photo_heading,294.9,photos-2009,2009-10-16,1.0,the shopfront lies along this bearing from the fix
vondelstraat-104,name,Tweedy,placesdata-2011,2011-07-18,0.7,
vondelstraat-104,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
vondelstraat-104,phone,+31 20 618 0344,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
vondelstraat-104,coordinate,"52.361496,4.874044",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
vondelstraat-104,key_photo,PicturesOriginal/IMG_0773.JPG,photos-2009,2009-10-14,1.0,Apple iPhone 3GS
vondelstraat-104,trading,true,photos-2009,2009-10-14,1.0,"photographed open; presence attested, not a claim about today"
vondelstraat-104,coordinate,"52.3618333,4.8741667",photos-2009,2009-10-14,0.9,"own GPS, DOP 3.0, camera bearing 231.9 deg true"
vondelstraat-104,photo_heading,231.9,photos-2009,2009-10-14,1.0,the shopfront lies along this bearing from the fix
lange-niezel-7,name,Twilight Zone,placesdata-2011,2011-07-18,0.7,
lange-niezel-7,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
lange-niezel-7,phone,+31 20 770 4856,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
lange-niezel-7,coordinate,"52.375233,4.898456",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
lange-niezel-7,key_photo,PicturesOriginal/IMG_1256.JPG,photos-2009,2009-10-16,1.0,Apple iPhone 3GS
lange-niezel-7,trading,true,photos-2009,2009-10-16,1.0,"photographed open; presence attested, not a claim about today"
lange-niezel-7,coordinate,"52.375,4.8985",photos-2009,2009-10-16,0.9,"own GPS, DOP 3.0, camera bearing 269.9 deg true"
lange-niezel-7,photo_heading,269.9,photos-2009,2009-10-16,1.0,the shopfront lies along this bearing from the fix
nieuwezijds-voorburgwal-132,name,Utopia,placesdata-2011,2011-07-18,0.7,
nieuwezijds-voorburgwal-132,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
nieuwezijds-voorburgwal-132,phone,+31 20 626 1295,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
nieuwezijds-voorburgwal-132,coordinate,"52.375046,4.891623",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
nieuwezijds-voorburgwal-132,key_photo,PicturesOriginal/IMG_1171.JPG,photos-2009,2009-10-16,1.0,Apple iPhone 3GS
nieuwezijds-voorburgwal-132,trading,true,photos-2009,2009-10-16,1.0,"photographed open; presence attested, not a claim about today"
nieuwezijds-voorburgwal-132,coordinate,"52.3751667,4.8918333",photos-2009,2009-10-16,0.9,"own GPS, DOP 3.0, camera bearing 347.9 deg true"
nieuwezijds-voorburgwal-132,photo_heading,347.9,photos-2009,2009-10-16,1.0,the shopfront lies along this bearing from the fix
geldersekade-2,name,Voyagers,placesdata-2011,2011-07-18,0.7,
geldersekade-2,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
geldersekade-2,phone,+31 20 624 6871,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
geldersekade-2,coordinate,"52.376421,4.90196",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
geldersekade-2,key_photo,PicturesOriginal/IMG_0033.JPG,photos-2009,2009-10-04,1.0,Apple iPhone 3GS
geldersekade-2,trading,true,photos-2009,2009-10-04,1.0,"photographed open; presence attested, not a claim about today"
geldersekade-2,coordinate,"52.3763333,4.9018333",photos-2009,2009-10-04,0.9,"own GPS, DOP 5.0, camera bearing 141.9 deg true"
geldersekade-2,photo_heading,141.9,photos-2009,2009-10-04,1.0,the shopfront lies along this bearing from the fix
van-woustraat-147,name,Warda I,placesdata-2011,2011-07-18,0.7,
van-woustraat-147,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
van-woustraat-147,phone,+31 20 675 6778,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
van-woustraat-147,coordinate,"52.352887,4.902925",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
van-woustraat-147,key_photo,PicturesOriginal/IMG_0539.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS
van-woustraat-147,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today"
van-woustraat-147,coordinate,"52.353,4.9026667",photos-2009,2009-10-13,0.9,"own GPS, DOP 3.0, camera bearing 132.9 deg true"
van-woustraat-147,photo_heading,132.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix
javastraat-104,name,Warda II,placesdata-2011,2011-07-18,0.7,
javastraat-104,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
javastraat-104,phone,+31 20 676 5477,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
javastraat-104,coordinate,"52.36359,4.936616",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
javastraat-104,key_photo,PicturesOriginal/IMG_0450.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS
javastraat-104,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today"
javastraat-104,coordinate,"52.3638333,4.9368333",photos-2009,2009-10-13,0.9,"own GPS, DOP 1.0, camera bearing 64.9 deg true"
javastraat-104,photo_heading,64.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix
lodewijk-van-deysselstraat-37,name,Watersnip,placesdata-2011,2011-07-18,0.7,
lodewijk-van-deysselstraat-37,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
lodewijk-van-deysselstraat-37,phone,+31 20 614 7260,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
lodewijk-van-deysselstraat-37,coordinate,"52.377065,4.816365",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
lodewijk-van-deysselstraat-37,key_photo,PicturesOriginal/IMG_0691.JPG,photos-2009,2009-10-14,1.0,Apple iPhone 3GS
lodewijk-van-deysselstraat-37,trading,true,photos-2009,2009-10-14,1.0,"photographed open; presence attested, not a claim about today"
lodewijk-van-deysselstraat-37,coordinate,"52.3771667,4.8163333",photos-2009,2009-10-14,0.9,"own GPS, DOP 3.0, camera bearing 172.9 deg true"
lodewijk-van-deysselstraat-37,photo_heading,172.9,photos-2009,2009-10-14,1.0,the shopfront lies along this bearing from the fix
spaarndammerdijk-9,name,The Wauw Shop,placesdata-2011,2011-07-18,0.7,
spaarndammerdijk-9,sort_name,Wauw Shop,placesdata-2011,2011-07-18,0.7,
spaarndammerdijk-9,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
spaarndammerdijk-9,phone,+31 6 11 52 78 17,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
spaarndammerdijk-9,coordinate,"52.391812,4.877716",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
spaarndammerdijk-9,key_photo,PicturesOriginal/IMG_0958.JPG,photos-2009,2009-10-15,1.0,Apple iPhone 3GS
spaarndammerdijk-9,trading,true,photos-2009,2009-10-15,1.0,"photographed open; presence attested, not a claim about today"
spaarndammerdijk-9,coordinate,"52.3918333,4.8778333",photos-2009,2009-10-15,0.9,"own GPS, DOP 1.0, camera bearing 270.9 deg true"
spaarndammerdijk-9,photo_heading,270.9,photos-2009,2009-10-15,1.0,the shopfront lies along this bearing from the fix
vechtstraat-9,name,Het Wolkje,placesdata-2011,2011-07-18,0.7,
vechtstraat-9,sort_name,Wolkje,placesdata-2011,2011-07-18,0.7,
vechtstraat-9,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
vechtstraat-9,phone,+31 6 52 30 18 46,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
vechtstraat-9,coordinate,"52.348431,4.905568",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
vechtstraat-9,key_photo,PicturesOriginal/IMG_0522.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS
vechtstraat-9,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today"
vechtstraat-9,coordinate,"52.3485,4.9055",photos-2009,2009-10-13,0.9,"own GPS, DOP 3.0, camera bearing 13.9 deg true"
vechtstraat-9,photo_heading,13.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix
huidenstraat-13,name,Xtreme,placesdata-2011,2011-07-18,0.7,
huidenstraat-13,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
huidenstraat-13,phone,+31 20 777 2799,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
huidenstraat-13,coordinate,"52.368682,4.885747",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
huidenstraat-13,key_photo,PicturesOriginal/IMG_1078.JPG,photos-2009,2009-10-16,1.0,Apple iPhone 3GS
huidenstraat-13,trading,true,photos-2009,2009-10-16,1.0,"photographed open; presence attested, not a claim about today"
huidenstraat-13,coordinate,"52.3688333,4.8855",photos-2009,2009-10-16,0.9,"own GPS, DOP 3.0, camera bearing 133.9 deg true"
huidenstraat-13,photo_heading,133.9,photos-2009,2009-10-16,1.0,the shopfront lies along this bearing from the fix
1e-oosterparkstraat-47,name,El Yamama,placesdata-2011,2011-07-18,0.7,
1e-oosterparkstraat-47,sort_name,Yamama,placesdata-2011,2011-07-18,0.7,
1e-oosterparkstraat-47,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
1e-oosterparkstraat-47,phone,+31 20 463 9518,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
1e-oosterparkstraat-47,coordinate,"52.356026,4.908854",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
1e-oosterparkstraat-47,key_photo,PicturesOriginal/IMG_0486.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS
1e-oosterparkstraat-47,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today"
1e-oosterparkstraat-47,coordinate,"52.356,4.909",photos-2009,2009-10-13,0.9,"own GPS, DOP 3.0, camera bearing 32.9 deg true"
1e-oosterparkstraat-47,photo_heading,32.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix
2e-jan-van-der-heijdenstraat-79,name,Yo-Yo,placesdata-2011,2011-07-18,0.7,
2e-jan-van-der-heijdenstraat-79,kind,coffeeshop,placesdata-2011,2011-07-18,0.8,
2e-jan-van-der-heijdenstraat-79,phone,+31 20 664 7173,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
2e-jan-van-der-heijdenstraat-79,coordinate,"52.356346,4.903131",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
2e-jan-van-der-heijdenstraat-79,key_photo,PicturesOriginal/IMG_0627.JPG,photos-2009,2009-10-14,1.0,Apple iPhone 3GS
2e-jan-van-der-heijdenstraat-79,trading,true,photos-2009,2009-10-14,1.0,"photographed open; presence attested, not a claim about today"
2e-jan-van-der-heijdenstraat-79,coordinate,"52.3561667,4.9031667",photos-2009,2009-10-14,0.9,"own GPS, DOP 3.0, camera bearing 299.9 deg true"
2e-jan-van-der-heijdenstraat-79,photo_heading,299.9,photos-2009,2009-10-14,1.0,the shopfront lies along this bearing from the fix
daniel-goedkoopstraat-1,name,Power Zone,placesdata-2011,2011-07-18,0.7,
daniel-goedkoopstraat-1,kind,venue,placesdata-2011,2011-07-18,0.8,
daniel-goedkoopstraat-1,phone,+31 20 681 8866,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
daniel-goedkoopstraat-1,website,http://www.thepowerzone.nl/,placesdata-2011,2011-07-18,0.4,
daniel-goedkoopstraat-1,coordinate,"52.335045,4.919998",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
daniel-goedkoopstraat-1,key_photo,PicturesOriginal/IMG_5053.JPG,photos-2009,2009-11-17,1.0,Apple iPhone 3GS
daniel-goedkoopstraat-1,trading,true,photos-2009,2009-11-17,1.0,"photographed open; presence attested, not a claim about today"
daniel-goedkoopstraat-1,coordinate,"52.3355,4.9198333",photos-2009,2009-11-17,0.9,"own GPS, DOP 1.0, camera bearing 252.9 deg true"
daniel-goedkoopstraat-1,photo_heading,252.9,photos-2009,2009-11-17,1.0,the shopfront lies along this bearing from the fix
lijnbaansgracht-234,name,De Melkweg,placesdata-2011,2011-07-18,0.7,
lijnbaansgracht-234,sort_name,Melkweg,placesdata-2011,2011-07-18,0.7,
lijnbaansgracht-234,kind,venue,placesdata-2011,2011-07-18,0.8,
lijnbaansgracht-234,phone,+31 20 531 8181,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
lijnbaansgracht-234,website,http://melkweg.nl,placesdata-2011,2011-07-18,0.4,
lijnbaansgracht-234,coordinate,"52.365189,4.881233",placesdata-2011,2011-07-18,0.4,geocoded alongside a GooglePlacePage; never eligible for OSM
lijnbaansgracht-234,photo_wanted,Missing picture.,placesdata-2011,2011-07-18,0.9,"retake request from the 2009 survey, still open"
spuistraat-245,name,The Minds,placesdata-2011,2011-07-18,0.7,
spuistraat-245,sort_name,Minds,placesdata-2011,2011-07-18,0.7,
spuistraat-245,kind,bar,placesdata-2011,2011-07-18,0.8,
spuistraat-245,phone,+31 20 623 6784,placesdata-2011,2011-07-18,0.5,"seventeen years stale, verify before use"
